time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-23 00:00:00+00:00,4,4,277,43
2024-04-24 00:00:00+00:00,6,6,164,26
2024-04-25 00:00:00+00:00,6,6,437,40
2024-04-26 00:00:00+00:00,11,8,223,26
2024-04-27 00:00:00+00:00,5,5,56,11
2024-04-28 00:00:00+00:00,5,5,135,16
2024-04-29 00:00:00+00:00,4,4,142,35
2024-04-30 00:00:00+00:00,8,5,321,51
2024-05-01 00:00:00+00:00,9,5,233,36
2024-05-02 00:00:00+00:00,9,6,94,13
2024-05-03 00:00:00+00:00,6,6,131,16
2024-05-04 00:00:00+00:00,4,4,48,14
2024-05-05 00:00:00+00:00,9,6,26,12
2024-05-06 00:00:00+00:00,9,5,166,25
