referrer,views_total,views_unique
developers.miro.com,697,119
Google,205,37
github.com,125,38
miroapp.github.io,41,18
miro.com,21,2
Bing,9,4
statics.teams.cdn.office.net,8,2
youtube.com,6,1
app.gitbook.com,4,1
yandex.ru,3,3
