referrer,views_total,views_unique
developers.miro.com,1077,141
Google,223,33
DuckDuckGo,136,2
youtube.com,135,10
github.com,129,44
l.workplace.com,16,1
medium.com,15,2
dev.to,8,2
Bing,6,6
miro.com,3,1
