referrer,views_total,views_unique
developers.miro.com,719,139
Google,314,36
github.com,104,41
miroapp.github.io,42,19
DuckDuckGo,20,5
Bing,13,5
miro.com,11,5
yandex.ru,10,3
app-examples-wordle.vercel.app,2,2
ecosia.org,1,1
