referrer,views_total,views_unique
developers.miro.com,911,134
Google,224,34
github.com,118,41
miroapp.github.io,54,19
miro.com,32,5
DuckDuckGo,19,4
Bing,14,6
yandex.ru,6,2
app-examples-wordle.vercel.app,4,4
medium.com,3,2
