referrer,views_total,views_unique
developers.miro.com,610,143
Google,239,45
github.com,181,61
miroapp.github.io,45,23
miro-group.readme.io,35,1
Bing,21,11
search.brave.com,13,3
DuckDuckGo,12,2
statics.teams.cdn.office.net,11,6
medium.com,7,4
