referrer,views_total,views_unique
developers.miro.com,840,147
Google,290,41
youtube.com,258,13
github.com,232,51
l.workplace.com,17,2
medium.com,15,2
miro.com,10,1
dev.to,7,1
search.brave.com,6,1
yandex.ru,3,1
