referrer,views_total,views_unique
developers.miro.com,1283,175
Google,364,43
youtube.com,169,12
medium.com,109,1
github.com,94,38
Bing,11,2
poe.com,4,1
engineering.miro.com,2,1
previews.email,2,1
DuckDuckGo,1,1
