referrer,views_total,views_unique
developers.miro.com,519,151
github.com,76,30
Google,64,28
youtube.com,40,13
Bing,13,6
cn.bing.com,9,2
perplexity.ai,6,3
DuckDuckGo,6,3
chatgpt.com,5,2
medium.com,2,2
