time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-10 00:00:00+00:00,7.0,5.0,157,27
2023-03-11 00:00:00+00:00,5.0,4.0,138,17
2023-03-12 00:00:00+00:00,6.0,6.0,119,21
2023-03-13 00:00:00+00:00,9.0,7.0,165,40
2023-03-14 00:00:00+00:00,6.0,6.0,289,32
2023-03-15 00:00:00+00:00,6.0,6.0,129,34
2023-03-16 00:00:00+00:00,7.0,7.0,139,35
2023-03-17 00:00:00+00:00,7.0,6.0,93,44
2023-03-18 00:00:00+00:00,6.0,6.0,75,17
2023-03-19 00:00:00+00:00,5.0,5.0,27,14
2023-03-20 00:00:00+00:00,8.0,8.0,158,36
2023-03-21 00:00:00+00:00,6.0,5.0,151,40
2023-03-22 00:00:00+00:00,6.0,5.0,203,52
2023-03-23 00:00:00+00:00,,,184,33
