referrer,views_total,views_unique
developers.miro.com,589,130
github.com,149,58
Google,108,45
miroapp.github.io,32,14
miro.com,7,5
DuckDuckGo,5,1
medium.com,4,2
yandex.ru,4,2
mail.google.com,3,2
libhunt.com,1,1
