referrer,views_total,views_unique
developers.miro.com,769,159
Google,308,41
github.com,120,46
miroapp.github.io,39,19
miro.com,7,5
yandex.ru,4,3
youtube.com,4,2
medium.com,1,1
dynalist.io,1,1
Bing,1,1
