referrer,views_total,views_unique
developers.miro.com,889,114
Google,315,43
github.com,194,48
youtube.com,173,14
Bing,68,6
github.ink,44,1
medium.com,32,2
global-flow-968541.framer.app,22,3
yandex.ru,5,4
ca.search.yahoo.com,1,1
