referrer,views_total,views_unique
developers.miro.com,1535,145
Google,267,44
github.com,97,37
medium.com,13,4
miro.atlassian.net,12,2
yandex.ru,10,3
Bing,4,4
youtube.com,4,2
giters.com,4,1
architonic.atlassian.net,3,1
