referrer,views_total,views_unique
developers.miro.com,767,140
Google,391,52
github.com,216,46
youtube.com,184,22
DuckDuckGo,15,2
miro.com,14,2
medium.com,12,1
yandex.ru,4,2
Bing,3,2
danielfos.co,2,1
