referrer,views_total,views_unique
developers.miro.com,773,141
Google,228,47
github.com,93,35
miro.com,5,5
awesomeopensource.com,4,2
medium.com,4,1
gh.fakev.cn,3,1
yandex.ru,2,2
Baidu,1,1
Bing,1,1
