referrer,views_total,views_unique
developers.miro.com,937,137
github.com,323,32
Google,263,42
youtube.com,257,19
dev.to,127,51
Bing,11,5
cn.bing.com,2,2
search.brave.com,2,2
medium.com,2,1
jira.bhvr.com,2,1
