referrer,views_total,views_unique
developers.miro.com,1044,135
Google,414,41
github.com,223,50
youtube.com,217,13
Bing,66,4
github.ink,44,1
global-flow-968541.framer.app,21,2
medium.com,6,2
yandex.ru,3,3
statics.teams.cdn.office.net,2,1
