referrer,views_total,views_unique
developers.miro.com,581,150
Google,209,56
youtube.com,110,18
github.com,89,21
statics.teams.cdn.office.net,50,3
DuckDuckGo,5,5
search.brave.com,5,4
yandex.ru,4,3
Bing,2,1
engineering.miro.com,2,1
