referrer,views_total,views_unique
developers.miro.com,1096,133
Google,223,36
github.com,144,45
miroapp.github.io,76,15
youtube.com,56,11
Bing,30,3
medium.com,13,5
miro.com,9,2
lucid.app,4,1
DuckDuckGo,2,2
