referrer,views_total,views_unique
developers.miro.com,797,139
github.com,288,64
Google,186,41
youtube.com,66,13
yandex.ru,32,4
statics.teams.cdn.office.net,8,2
medium.com,5,2
global-flow-968541.framer.app,3,1
DuckDuckGo,3,1
realtimeboardhelp.zendesk.com,2,1
