referrer,views_total,views_unique
developers.miro.com,477,132
Google,152,26
github.com,107,33
miroapp.github.io,26,20
miro.com,12,4
links.m.miro.com,9,6
statics.teams.cdn.office.net,9,2
yandex.ru,4,2
Bing,3,3
DuckDuckGo,2,2
