time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-01 00:00:00+00:00,10,7,67,16
2024-06-02 00:00:00+00:00,6,6,31,16
2024-06-03 00:00:00+00:00,12,8,248,37
2024-06-04 00:00:00+00:00,8,5,165,41
2024-06-05 00:00:00+00:00,6,5,197,37
2024-06-06 00:00:00+00:00,5,5,193,39
2024-06-07 00:00:00+00:00,9,7,175,28
2024-06-08 00:00:00+00:00,5,5,106,14
2024-06-09 00:00:00+00:00,11,8,204,17
2024-06-10 00:00:00+00:00,9,6,93,28
2024-06-11 00:00:00+00:00,11,6,119,35
2024-06-12 00:00:00+00:00,11,9,228,45
2024-06-13 00:00:00+00:00,4,4,254,44
2024-06-14 00:00:00+00:00,2,2,191,24
