time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-19 00:00:00+00:00,1.0,1.0,106,34
2024-08-20 00:00:00+00:00,6.0,6.0,443,39
2024-08-21 00:00:00+00:00,3.0,3.0,227,30
2024-08-22 00:00:00+00:00,4.0,3.0,190,30
2024-08-23 00:00:00+00:00,6.0,4.0,95,30
2024-08-24 00:00:00+00:00,3.0,3.0,76,6
2024-08-25 00:00:00+00:00,5.0,3.0,112,14
2024-08-26 00:00:00+00:00,5.0,2.0,103,29
2024-08-27 00:00:00+00:00,5.0,2.0,132,37
2024-08-28 00:00:00+00:00,3.0,3.0,204,49
2024-08-29 00:00:00+00:00,14.0,2.0,364,31
2024-08-30 00:00:00+00:00,7.0,3.0,258,33
2024-08-31 00:00:00+00:00,2.0,2.0,35,11
2024-09-01 00:00:00+00:00,,,38,9
