url_path,views_total,views_unique
/miroapp/app-examples,271,212
/miroapp/app-examples/tree/main/examples,161,55
/miroapp/app-examples/tree/main/examples/drag-and-drop,100,26
/miroapp/app-examples/tree/main/examples/blob-maker,74,35
/miroapp/app-examples/tree/main/examples/csv-to-mindmap,70,26
/miroapp/app-examples/tree/main/examples/breakout-rooms,56,11
/miroapp/app-examples/tree/main/examples/github-appcards,55,18
/miroapp/app-examples/tree/main/examples/ai-image-generator,52,14
/miroapp/app-examples/tree/main/examples/3rd-party-oauth-login,41,8
/miroapp/app-examples/tree/main/examples/calendar,38,15
