referrer,views_total,views_unique
developers.miro.com,782,176
Google,176,44
github.com,121,43
miro.com,36,16
yandex.ru,33,5
cn.bing.com,5,2
statics.teams.cdn.office.net,1,1
links.m.miro.com,1,1
mail.google.com,1,1
