referrer,views_total,views_unique
developers.miro.com,470,111
github.com,189,51
Google,101,33
miroapp.github.io,58,28
miro.com,16,6
medium.com,6,2
workona.com,5,1
mail.google.com,2,1
statics.teams.cdn.office.net,2,1
miro-com.cdn.ampproject.org,2,1
