referrer,views_total,views_unique
developers.miro.com,875,137
Google,214,37
youtube.com,126,13
github.com,89,19
engineering.miro.com,35,2
yandex.ru,14,5
DuckDuckGo,13,1
medium.com,12,4
miro.atlassian.net,7,1
Bing,6,2
