referrer,views_total,views_unique
developers.miro.com,844,134
Google,201,41
github.com,177,29
messages.google.com,44,1
miroapp.github.io,40,13
miro.atlassian.net,31,1
Bing,15,6
Yahoo,14,1
app-examples-wordle.vercel.app,5,5
medium.com,5,4
