referrer,views_total,views_unique
developers.miro.com,792,150
Google,244,42
github.com,203,58
miroapp.github.io,41,23
Bing,8,3
miro.com,6,4
yandex.ru,4,3
youtube.com,3,1
medium.com,2,2
dynalist.io,1,1
