referrer,views_total,views_unique
developers.miro.com,1574,164
Google,275,52
github.com,104,40
medium.com,14,5
miro.atlassian.net,12,2
yandex.ru,10,3
architonic.atlassian.net,6,1
Bing,4,4
youtube.com,4,2
giters.com,4,1
