referrer,views_total,views_unique
developers.miro.com,716,122
github.com,220,57
Google,102,27
miroapp.github.io,51,26
miro.com,15,7
medium.com,12,2
Bing,5,1
workona.com,5,1
yandex.ru,4,2
search.brave.com,2,1
