referrer,views_total,views_unique
developers.miro.com,1048,165
Google,740,38
github.com,189,39
Bing,36,3
miroapp.github.io,30,12
medium.com,22,3
previews.email,8,3
DuckDuckGo,4,2
cn.bing.com,2,2
workona.com,2,1
