time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-19 00:00:00+00:00,6,6,268,30
2024-02-20 00:00:00+00:00,5,5,312,49
2024-02-21 00:00:00+00:00,38,21,316,51
2024-02-22 00:00:00+00:00,11,10,248,43
2024-02-23 00:00:00+00:00,16,11,244,36
2024-02-24 00:00:00+00:00,5,5,131,21
2024-02-25 00:00:00+00:00,6,6,63,15
2024-02-26 00:00:00+00:00,15,13,159,36
2024-02-27 00:00:00+00:00,8,6,298,34
2024-02-28 00:00:00+00:00,12,10,288,41
2024-02-29 00:00:00+00:00,16,13,284,41
2024-03-01 00:00:00+00:00,42,27,454,42
2024-03-02 00:00:00+00:00,10,8,103,21
2024-03-03 00:00:00+00:00,4,3,127,9
