referrer,views_total,views_unique
developers.miro.com,514,127
github.com,197,50
Google,126,39
miroapp.github.io,57,14
yandex.ru,13,1
medium.com,7,3
miro.com,4,2
teams.microsoft.com,4,1
t.co,4,1
Yahoo,2,2
