referrer,views_total,views_unique
developers.miro.com,1457,143
Google,347,36
github.com,312,38
medium.com,66,3
miroapp.github.io,58,16
Bing,19,5
youtube.com,16,3
com.google.android.gm,8,3
miro.com,5,2
l.messenger.com,4,1
