time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-30 00:00:00+00:00,11,8,100,19
2024-03-31 00:00:00+00:00,7,6,40,11
2024-04-01 00:00:00+00:00,9,8,59,16
2024-04-02 00:00:00+00:00,7,6,127,30
2024-04-03 00:00:00+00:00,69,24,140,29
2024-04-04 00:00:00+00:00,7,6,175,34
2024-04-05 00:00:00+00:00,13,10,332,35
2024-04-06 00:00:00+00:00,9,7,100,14
2024-04-07 00:00:00+00:00,7,6,58,15
2024-04-08 00:00:00+00:00,13,11,232,35
2024-04-09 00:00:00+00:00,9,8,221,33
2024-04-10 00:00:00+00:00,22,13,266,32
2024-04-11 00:00:00+00:00,125,44,344,74
2024-04-12 00:00:00+00:00,2,2,349,67
