time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-07 00:00:00+00:00,5.0,5.0,249,33
2024-02-08 00:00:00+00:00,5.0,5.0,228,37
2024-02-09 00:00:00+00:00,7.0,7.0,199,34
2024-02-10 00:00:00+00:00,5.0,5.0,205,16
2024-02-11 00:00:00+00:00,5.0,5.0,107,11
2024-02-12 00:00:00+00:00,7.0,7.0,292,40
2024-02-13 00:00:00+00:00,5.0,5.0,226,34
2024-02-14 00:00:00+00:00,4.0,4.0,370,44
2024-02-15 00:00:00+00:00,4.0,4.0,219,42
2024-02-16 00:00:00+00:00,5.0,5.0,303,35
2024-02-17 00:00:00+00:00,6.0,6.0,199,16
2024-02-18 00:00:00+00:00,4.0,4.0,40,11
2024-02-19 00:00:00+00:00,6.0,6.0,268,30
2024-02-20 00:00:00+00:00,,,306,49
