time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-19 00:00:00+00:00,5.0,5.0,27,14
2023-03-20 00:00:00+00:00,8.0,8.0,158,36
2023-03-21 00:00:00+00:00,6.0,5.0,151,40
2023-03-22 00:00:00+00:00,6.0,5.0,203,52
2023-03-23 00:00:00+00:00,3.0,3.0,186,34
2023-03-24 00:00:00+00:00,5.0,5.0,110,26
2023-03-25 00:00:00+00:00,13.0,11.0,79,19
2023-03-26 00:00:00+00:00,7.0,7.0,54,16
2023-03-27 00:00:00+00:00,40.0,28.0,227,35
2023-03-28 00:00:00+00:00,120.0,72.0,279,45
2023-03-29 00:00:00+00:00,131.0,89.0,472,35
2023-03-30 00:00:00+00:00,99.0,63.0,338,59
2023-03-31 00:00:00+00:00,27.0,20.0,130,42
2023-04-01 00:00:00+00:00,,,127,22
