time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-04 00:00:00+00:00,5,5,206,35
2024-01-05 00:00:00+00:00,4,4,222,28
2024-01-06 00:00:00+00:00,4,4,73,10
2024-01-07 00:00:00+00:00,6,6,102,19
2024-01-08 00:00:00+00:00,7,7,222,29
2024-01-09 00:00:00+00:00,5,5,277,33
2024-01-10 00:00:00+00:00,16,11,200,39
2024-01-11 00:00:00+00:00,24,17,531,47
2024-01-12 00:00:00+00:00,26,22,698,60
2024-01-13 00:00:00+00:00,9,9,204,23
2024-01-14 00:00:00+00:00,7,6,359,22
2024-01-15 00:00:00+00:00,11,10,305,34
2024-01-16 00:00:00+00:00,4,4,319,44
2024-01-17 00:00:00+00:00,5,4,547,48
