referrer,views_total,views_unique
developers.miro.com,1094,164
Google,748,37
github.com,184,38
Bing,36,3
miroapp.github.io,30,12
medium.com,22,3
DuckDuckGo,9,2
previews.email,8,3
workona.com,4,1
miro.emailcms.net,2,1
