referrer,views_total,views_unique
developers.miro.com,588,174
Google,86,48
github.com,48,17
youtube.com,31,8
engineering.miro.com,15,1
Yahoo,4,1
chatgpt.com,3,2
developers-miro-com.translate.goog,2,1
libhunt.com,2,1
DuckDuckGo,1,1
