referrer,views_total,views_unique
developers.miro.com,648,131
github.com,168,48
Google,116,33
miroapp.github.io,40,25
miro.com,15,4
Bing,13,4
search.brave.com,6,2
yandex.ru,2,2
ecosia.org,2,1
DuckDuckGo,1,1
