referrer,views_total,views_unique
developers.miro.com,760,124
Google,210,32
github.com,161,38
youtube.com,99,10
medium.com,24,2
miroapp.github.io,4,4
yandex.ru,4,2
statics.teams.cdn.office.net,2,1
yandex.kz,2,1
search.brave.com,2,1
