referrer,views_total,views_unique
developers.miro.com,814,131
github.com,207,37
Google,117,35
miroapp.github.io,44,22
Bing,10,5
statics.teams.cdn.office.net,10,3
youtube.com,6,1
miro.com,5,2
app.gitbook.com,4,1
community.miro.com,3,1
