referrer,views_total,views_unique
developers.miro.com,713,153
Google,193,49
github.com,86,45
youtube.com,10,1
awesomeopensource.com,8,2
miro-com.cdn.ampproject.org,6,1
staticsint.teams.cdn.office.net,5,4
miro.com,2,2
yandex.ru,2,2
code.devrtb.com,2,1
