referrer,views_total,views_unique
developers.miro.com,1102,141
Google,237,37
github.com,128,41
youtube.com,120,15
Bing,31,4
miroapp.github.io,24,12
medium.com,13,5
miro.com,9,2
lucid.app,4,1
yandex.ru,1,1
