referrer,views_total,views_unique
developers.miro.com,943,170
youtube.com,116,13
Google,114,33
github.com,46,25
Bing,15,4
dev.to,5,2
login.microsoftonline.com,3,1
global-flow-968541.framer.app,3,1
previews.email,3,1
search.brave.com,3,1
