referrer,views_total,views_unique
developers.miro.com,868,127
Google,301,40
DuckDuckGo,136,2
youtube.com,129,11
github.com,94,38
dev.to,9,2
Bing,7,5
miro.com,3,1
yandex.ru,2,2
chat.openai.com,2,1
