referrer,views_total,views_unique
developers.miro.com,1224,152
Google,148,36
github.com,115,41
miroapp.github.io,89,20
miro.com,29,2
DuckDuckGo,9,4
Bing,8,5
app-examples-wordle.vercel.app,4,4
statics.teams.cdn.office.net,4,1
medium.com,3,2
