referrer,views_total,views_unique
developers.miro.com,669,112
Google,216,35
github.com,162,37
youtube.com,94,8
medium.com,24,2
miroapp.github.io,6,6
yandex.ru,6,3
statics.teams.cdn.office.net,2,1
yandex.kz,2,1
search.brave.com,2,1
