referrer,views_total,views_unique
developers.miro.com,328,92
Google,62,27
github.com,16,14
youtube.com,12,4
community.miro.com,5,5
Bing,5,3
DuckDuckGo,5,2
yandex.by,2,1
yandex.ru,1,1
miroapp.github.io,1,1
