referrer,views_total,views_unique
developers.miro.com,747,128
github.com,234,60
Google,114,26
miroapp.github.io,58,29
miro.com,15,7
medium.com,12,2
Bing,5,1
workona.com,5,1
yandex.ru,4,2
search.brave.com,2,1
