referrer,views_total,views_unique
developers.miro.com,1282,190
Google,408,45
youtube.com,149,12
medium.com,109,1
github.com,97,36
Bing,16,3
miroapp.github.io,8,1
poe.com,4,1
engineering.miro.com,2,1
previews.email,2,1
