referrer,views_total,views_unique
developers.miro.com,613,150
Google,228,52
github.com,142,49
miroapp.github.io,29,21
Bing,23,1
medium.com,16,4
yandex.ru,7,2
miro.com,5,4
trello.com,5,1
search.brave.com,4,1
