referrer,views_total,views_unique
developers.miro.com,722,150
Google,228,41
github.com,115,35
miroapp.github.io,63,21
messages.google.com,63,1
miro.atlassian.net,31,1
Bing,17,6
DuckDuckGo,17,3
app-examples-wordle.vercel.app,4,4
jira.eon.com,4,1
