referrer,views_total,views_unique
developers.miro.com,848,144
Google,334,36
github.com,167,22
youtube.com,115,14
miroapp.github.io,19,1
Bing,16,4
DuckDuckGo,2,2
yandex.ru,2,2
t.co,2,1
developers-miro-com.translate.goog,1,1
