referrer,views_total,views_unique
developers.miro.com,744,145
Google,317,40
youtube.com,108,7
github.com,79,25
yandex.ru,59,5
engineering.miro.com,35,2
DuckDuckGo,14,2
Bing,7,3
chatgpt.com,1,1
medium.com,1,1
