referrer,views_total,views_unique
developers.miro.com,369,95
Google,68,21
github.com,29,16
youtube.com,12,5
Bing,7,4
community.miro.com,4,4
away.vk.com,2,1
yandex.by,2,1
DuckDuckGo,1,1
yandex.ru,1,1
