referrer,views_total,views_unique
developers.miro.com,499,154
Google,82,35
github.com,26,16
youtube.com,14,6
Bing,7,4
statics.teams.cdn.office.net,5,5
community.miro.com,5,4
medium.com,3,2
DuckDuckGo,2,2
com.google.android.gm,2,1
