referrer,views_total,views_unique
developers.miro.com,374,99
github.com,148,44
Google,140,42
miroapp.github.io,69,22
miro.com,15,7
dev.to,12,1
search.brave.com,7,3
DuckDuckGo,6,2
medium.com,5,4
yandex.ru,5,4
