referrer,views_total,views_unique
developers.miro.com,747,120
Google,327,34
github.com,161,42
youtube.com,82,8
medium.com,24,2
miroapp.github.io,12,8
yandex.ru,9,4
search.brave.com,2,1
yandex.kz,2,1
Bing,1,1
