referrer,views_total,views_unique
developers.miro.com,821,114
Google,427,36
github.com,172,49
youtube.com,80,11
Bing,33,2
medium.com,29,3
yandex.kz,2,1
statics.teams.cdn.office.net,2,1
search.brave.com,2,1
postman.com,2,1
