time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-09 00:00:00+00:00,17,4,90,29
2022-09-10 00:00:00+00:00,4,4,99,7
2022-09-11 00:00:00+00:00,3,3,45,11
2022-09-12 00:00:00+00:00,6,5,80,22
2022-09-13 00:00:00+00:00,4,4,72,36
2022-09-14 00:00:00+00:00,2,2,87,19
2022-09-15 00:00:00+00:00,8,8,58,27
2022-09-16 00:00:00+00:00,3,3,119,30
2022-09-17 00:00:00+00:00,3,3,101,8
2022-09-18 00:00:00+00:00,5,4,157,16
2022-09-19 00:00:00+00:00,3,3,161,36
2022-09-20 00:00:00+00:00,5,5,141,32
2022-09-21 00:00:00+00:00,4,4,158,38
2022-09-22 00:00:00+00:00,1,1,124,39
